Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Location,Device,Is_International,Is_HighRisk_Country,Transaction_Type,Fraud_Flag,Hour
1301,871d3130-8e1d-4e8f-a56a-439cf541e9d9,30-07-2024,13:09:12,6938.23,BigBasket,Mumbai,Mobile,No,No,ATM,Not Fraud,13
1302,74910085-b58f-4dcf-9d84-52e3d4bf48f2,01-06-2025,04:48:33,257.1,Flipkart,Bangalore,Mobile,No,No,ATM,Not Fraud,4
1303,e6e5724b-b4c2-4e96-ba0c-089241003f4c,07-01-2024,07:06:52,2000.85,Nykaa,Jaipur,Mobile,Yes,No,Bank Transfer,Not Fraud,7
1304,cb1a6aec-101c-4312-84fc-1abdcc110eb9,04-11-2023,00:11:49,7809.52,Flipkart,Pune,Mobile,No,No,In-store,Not Fraud,0
1305,b76159d5-a06e-4b0a-926c-53b4f0257d76,08-05-2025,19:00:14,3101.77,BigBasket,Hyderabad,Mobile,No,No,In-store,Not Fraud,19
1306,4fa7ce0c-10df-4fcf-9321-aea3f552dfd3,12-02-2024,06:40:36,392.28,Flipkart,Bangalore,Mobile,No,No,POS,Not Fraud,6
1307,4b4359ad-f249-46f8-92cf-289d45f0ef31,17-07-2024,02:05:45,732.56,Nykaa,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,2
1308,555a514c-da68-4102-9004-fb7aa3e349fe,17-07-2024,03:09:07,2917.58,Zepto,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,3
1309,1bd9a4e1-b91a-4590-bd1e-ce7cd6827328,04-07-2025,04:09:55,4326.64,Flipkart,Bangalore,Mobile,No,No,Bank Transfer,Not Fraud,4
1310,b7803fdf-18bd-4ae0-9b41-ed57d4b70a63,11-06-2024,13:07:59,5774.27,Flipkart,Mumbai,Desktop,No,No,POS,Not Fraud,13
1311,c9682e8c-85ed-48fe-a4da-79671653cd4d,06-09-2023,07:28:43,9751.68,Blinkit,Mumbai,Mobile,No,No,ATM,Not Fraud,7
1312,5f315147-1651-45ee-ac43-c20063a42b1c,25-05-2024,13:03:51,1194.45,Blinkit,Bangalore,Desktop,No,No,Online,Not Fraud,13
1313,b0159521-1abb-4b56-9b3f-c89ba8fffd58,01-09-2023,09:38:25,4198.3,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,9
1314,e9c47a50-616d-4e7b-8943-4f97eb440d01,08-01-2025,06:18:49,9569.32,Amazon,Chennai,Mobile,No,No,ATM,Not Fraud,6
1315,26fc1714-7d8d-4994-a32c-c16389233ed6,22-06-2024,08:42:16,1976.76,BigBasket,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,8
1316,398fbfa3-e642-4400-98c7-794cfe9e03f9,12-10-2024,00:43:13,6335.96,Amazon,Chennai,Desktop,No,No,POS,Not Fraud,0
1317,342416d5-e1df-4f76-83cf-0b414d09c448,10-11-2023,07:05:46,2911.13,Flipkart,Bangalore,Desktop,No,No,Bank Transfer,Not Fraud,7
1318,49fd20a3-865e-4b60-ba10-1b0cf26f8f49,14-08-2024,18:13:59,8069.75,Blinkit,Kolkata,Mobile,No,No,Bank Transfer,Not Fraud,18
1319,d80575c2-f851-4655-aa12-7c7216b870d6,21-02-2025,18:34:05,6078.1,Flipkart,Hyderabad,Desktop,No,No,In-store,Not Fraud,18
1320,07b9f3a8-bdb0-4b99-824e-4770c825cb06,26-12-2023,21:44:10,27.16,Amazon,Hyderabad,Mobile,No,No,Online,Not Fraud,21
1321,2dbea98a-3510-45bc-b3b4-2507f63ccad2,20-06-2025,06:56:43,3112.64,Flipkart,Bangalore,Mobile,Yes,No,Online,Not Fraud,6
1322,b8fc2bfc-3270-4165-a799-a4f64cbdb337,10-08-2024,14:49:15,5705.2,Flipkart,Bangalore,Desktop,No,No,In-store,Not Fraud,14
1323,bbab4a91-53c4-4756-9bc3-e38267335aa4,24-04-2024,00:18:06,7508.71,Myntra,Hyderabad,Mobile,No,No,POS,Not Fraud,0
1324,8cda1510-205f-4bdf-a388-59df518efdbe,24-03-2024,22:37:22,5589.86,BigBasket,Pune,Desktop,No,No,POS,Not Fraud,22
1325,e2b410c0-e6d0-4aea-a934-38e3e757ac5e,12-11-2024,08:59:13,6188.87,Myntra,Mumbai,Mobile,No,No,ATM,Not Fraud,8
1326,b2c2fa3e-4c87-4867-9daf-7a129d8fc33c,14-03-2025,16:20:14,4386.09,Myntra,Delhi,Mobile,No,No,Online,Not Fraud,16
1327,e59e16d3-db93-4dc3-9201-934cb7cd66a3,11-12-2024,11:14:24,9354.56,Nykaa,Mumbai,Tablet,No,No,Bank Transfer,Not Fraud,11
1328,0f54c8f8-78e5-48ca-9e05-2cbb978d7f79,02-01-2024,19:28:31,6114.64,Myntra,Pune,Mobile,No,No,Bank Transfer,Not Fraud,19
1329,1c40bdc5-6daf-4dd8-83d6-edd454145721,05-01-2025,08:15:51,8246.02,Blinkit,Kolkata,Mobile,No,No,In-store,Not Fraud,8
1330,51fdb97c-24f4-4bf9-8ea2-6013758cc32d,01-11-2024,02:51:53,5058.11,Amazon,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,2
1331,c303a912-795e-4899-9905-bd5ca381e59d,21-08-2024,02:56:06,563.67,Amazon,Jaipur,Mobile,No,No,In-store,Not Fraud,2
1332,812487f9-a03a-4b02-893d-4f198f6fa68f,26-01-2025,16:38:10,379.11,Zepto,Hyderabad,Tablet,No,No,In-store,Not Fraud,16
1333,5b04318c-b8bb-4ccb-abd4-686f3b2a831e,30-03-2024,22:31:43,5493.75,Myntra,Delhi,Mobile,No,No,Bank Transfer,Not Fraud,22
1334,4beba978-4ad5-44f1-9610-e9f1909f0bb6,26-03-2025,21:42:15,6890.3,BigBasket,Hyderabad,Mobile,No,No,Online,Not Fraud,21
1335,01787d0a-a813-4232-a497-2a3e9ede320c,18-03-2025,03:24:16,1162.08,Flipkart,Mumbai,Mobile,No,No,ATM,Not Fraud,3
1336,523a5fef-5ade-4946-a332-483193198897,18-02-2025,03:00:09,8281.24,Zepto,Hyderabad,Desktop,No,No,ATM,Not Fraud,3
1337,27fa6334-624e-4fa0-a2a4-1fb3315bf07e,26-04-2024,11:40:11,7330.39,Zepto,Mumbai,Mobile,No,No,ATM,Not Fraud,11
1338,bc341c2c-66ac-4913-b00b-70ca8cd3ef61,05-03-2025,15:51:05,7132.52,Flipkart,Hyderabad,Mobile,No,No,ATM,Not Fraud,15
1339,fa888c35-ff9d-4cfd-a11d-604188f5b53c,13-06-2025,12:51:03,1845.05,BigBasket,Jaipur,Tablet,No,No,Online,Not Fraud,12
1340,aaef8347-679f-4ec2-bf43-d2c9ba3edbe1,12-05-2024,18:52:47,9284,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,18
1341,834dea5f-d41b-4d44-bc2b-a8303e98532f,23-09-2024,22:25:34,4387.08,Myntra,Mumbai,Mobile,Yes,No,Online,Not Fraud,22
1342,fb0052cc-1b55-4067-84f4-dbf974e6a47d,23-07-2025,21:20:10,4744.78,BigBasket,Pune,Mobile,No,No,In-store,Not Fraud,21
1343,7b9d0ce1-ee19-4b0f-82b1-3fe2e171dc13,28-08-2023,04:00:30,6357.91,Blinkit,Bangalore,Desktop,No,No,ATM,Not Fraud,4
1344,fe7895e4-81dc-48fd-9458-8d3579d899b6,08-11-2024,22:58:34,9270.3,Myntra,Mumbai,Desktop,Yes,No,Online,Not Fraud,22
1345,09237a7e-f893-4695-b27c-e316bdee5987,19-05-2024,01:07:24,8868.68,Nykaa,Mumbai,Mobile,No,No,Online,Not Fraud,1
1346,fd4f3608-1aaa-4b83-9bc9-de4821b9f870,25-01-2024,23:08:00,8847.74,Zepto,Hyderabad,Desktop,No,No,ATM,Not Fraud,23
1347,0cd80201-3710-42eb-9027-063512982b30,02-06-2025,11:06:57,519.01,Blinkit,Bangalore,Mobile,No,No,ATM,Not Fraud,11
1348,3c43ea9a-bb8f-4efe-a5c1-12402e4b740b,10-01-2025,00:36:42,532.81,BigBasket,Jaipur,Mobile,No,No,Bank Transfer,Not Fraud,0
1349,4b73cfcb-e361-4c5f-b368-b6b535d7fe3e,23-01-2025,02:54:18,9731.43,Blinkit,Pune,Tablet,No,No,POS,Not Fraud,2
1350,5265b311-c950-4da4-a77d-06927c3354f2,15-04-2024,10:49:31,3754.58,Blinkit,Bangalore,Desktop,No,No,ATM,Not Fraud,10
1351,9a63a9a4-a14d-4398-803a-8d992393bbc9,31-07-2025,02:40:31,7936.52,Blinkit,Hyderabad,Tablet,No,No,In-store,Not Fraud,2
1352,5305990f-dc2f-42db-a621-2fec3ab4e15a,08-02-2024,03:29:34,570.09,Amazon,Mumbai,Mobile,No,No,Online,Not Fraud,3
1353,daa9dd89-aabd-4d8a-b29b-38916c42f031,19-11-2023,19:43:36,6854.21,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,19
1354,548f6cee-0563-4c3f-8217-b5c4c43e9576,18-05-2025,08:40:53,4249.91,BigBasket,Pune,Mobile,No,No,Bank Transfer,Not Fraud,8
1355,2870404e-53f7-45d6-ad07-8de2fbf78d90,31-03-2025,03:08:35,2577.23,Flipkart,Pune,Mobile,No,No,Bank Transfer,Not Fraud,3
1356,a58f210b-11d6-4676-ae8f-e78b9dd59200,11-02-2025,12:53:13,481.86,BigBasket,Delhi,Mobile,No,No,ATM,Not Fraud,12
1357,6042cb20-8b0c-465b-8aae-7a0d0966eee1,23-05-2025,11:47:39,2763.84,Blinkit,Hyderabad,Mobile,No,No,ATM,Not Fraud,11
1358,f77ed21c-9e0b-4d1a-94e3-007d0092cf42,17-12-2023,18:00:55,1076.89,Myntra,Kolkata,Mobile,No,No,POS,Not Fraud,18
1359,63019775-ecb5-4b46-b3c0-74131584aa09,26-06-2024,22:20:17,2207.14,Amazon,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,22
1360,fbcbe230-2069-497a-9fb9-3e4b0ea61618,02-12-2023,17:41:22,7124.81,Zepto,Bangalore,Mobile,No,No,POS,Not Fraud,17
1361,0ffd5414-e561-4683-9275-34bd20fa1176,31-10-2023,16:56:54,1481.81,Zepto,Jaipur,Tablet,Yes,No,In-store,Not Fraud,16
1362,3c6f2759-14c1-45af-baae-7af1bb71bf9a,02-12-2024,04:46:18,7207.49,Nykaa,Jaipur,Mobile,No,No,POS,Not Fraud,4
1363,a404d8b7-5f2a-4841-9059-4c6a031f1523,17-08-2024,08:43:26,3877.63,Blinkit,Jaipur,Mobile,No,No,In-store,Not Fraud,8
1364,f32f1b5c-6ae8-4998-b536-c439c4d9b8d9,09-05-2025,09:01:20,6782.21,Zepto,Jaipur,Mobile,No,No,In-store,Not Fraud,9
1365,7a4814b7-e8c3-4729-8859-eb3cea390c1b,15-06-2025,12:40:14,8581.27,Amazon,Bangalore,Mobile,Yes,No,POS,Not Fraud,12
1366,8ef3ed2b-0f0f-4221-97e7-6a9ebfeb9c1f,30-01-2024,04:41:23,6397.78,Flipkart,Bangalore,Mobile,No,No,In-store,Not Fraud,4
1367,8284c9ab-cbd2-42df-afd1-308eaa8a2ea2,12-08-2024,20:07:52,3720.15,BigBasket,Mumbai,Desktop,No,No,In-store,Not Fraud,20
1368,cfacb21b-95de-42cf-9ba7-88309ecc36c1,31-07-2024,06:18:49,4916.08,Amazon,Hyderabad,Mobile,No,No,POS,Not Fraud,6
1369,c37baa33-4887-4bc8-9f7c-7a0ca8cefbde,16-05-2024,16:37:04,5877.06,Myntra,Hyderabad,Mobile,No,No,ATM,Not Fraud,16
1370,3ec81128-212c-49a2-8054-c947300b5833,02-08-2024,08:51:53,7571.37,Amazon,Chennai,Mobile,No,No,Online,Not Fraud,8
1371,2bd4d771-302b-4d42-8f7f-eec12033a79e,22-03-2025,12:39:30,6802.87,Zepto,Kolkata,Desktop,No,No,Online,Not Fraud,12
1372,ee3eae34-7bee-4faa-95e0-a140012eabd9,25-01-2025,15:51:42,7445.05,Blinkit,Delhi,Desktop,No,No,Online,Not Fraud,15
1373,66dabe69-9cbb-4e45-8d98-1c889af4ab13,14-07-2024,05:28:35,9960.75,BigBasket,Kolkata,Desktop,No,No,POS,Not Fraud,5
1374,a8060fed-fc4e-4852-bccd-1af7e04a1d86,27-12-2024,06:37:09,8694.78,Flipkart,Hyderabad,Mobile,No,No,Online,Not Fraud,6
1375,a0848f15-5ad4-4417-af65-a84be698d532,11-06-2025,18:08:05,8420.31,Blinkit,Hyderabad,Mobile,No,No,Bank Transfer,Not Fraud,18
1376,8c4cb48c-3805-4cb5-91ed-a039dd316df6,18-05-2024,10:46:17,4331.74,Flipkart,Pune,Mobile,No,No,ATM,Not Fraud,10
1377,256efedf-59fe-474b-8b12-98c3e8d15858,17-09-2023,13:43:49,5492.36,BigBasket,Hyderabad,Desktop,No,No,Bank Transfer,Not Fraud,13
1378,f3c221de-a162-457c-9043-6c717772f9ee,11-03-2024,10:50:21,4377.09,Flipkart,Bangalore,Mobile,No,No,Online,Not Fraud,10
1379,84a4a4a8-6628-4957-b5db-7575e7091e4f,21-11-2023,09:38:45,9864.68,Blinkit,Bangalore,Tablet,No,No,ATM,Not Fraud,9
1380,570950a2-1dfb-4956-a878-c34e388246a6,09-02-2024,13:49:45,5421.13,BigBasket,Chennai,Mobile,No,No,In-store,Not Fraud,13
1381,7d588bce-2db5-4267-b915-0d975d9c595e,30-04-2024,20:50:52,7607.8,Blinkit,Bangalore,Mobile,No,No,POS,Not Fraud,20
1382,dfb68f74-2d3e-4ad1-9cc3-d82902404313,29-07-2025,23:13:42,9907.45,Nykaa,Delhi,Tablet,No,No,Bank Transfer,Not Fraud,23
1383,e0276ea1-11ab-4f68-b670-501f4047be04,17-01-2025,16:42:37,8961.71,BigBasket,Chennai,Tablet,No,No,ATM,Not Fraud,16
1384,18b61e9c-4769-49eb-981c-ef70f3462ae0,12-09-2024,21:23:57,6266.76,Amazon,Chennai,Tablet,No,No,POS,Not Fraud,21
1385,25991f5b-eb72-4cb8-9dab-c32760c4276c,14-10-2024,08:27:35,6360.42,Blinkit,Kolkata,Mobile,No,No,ATM,Not Fraud,8
1386,839d8188-29a4-41d1-b34f-b77e1ce4183c,19-07-2024,19:40:08,4136.49,Zepto,Mumbai,Mobile,No,No,Bank Transfer,Not Fraud,19
1387,7968a293-603c-4feb-874b-b8d4e458bd57,05-03-2024,10:37:36,8779.6,Nykaa,Bangalore,Mobile,No,No,Bank Transfer,Not Fraud,10
1388,4fd2e4df-2d69-4747-b1e8-03a1142cbdc6,28-05-2024,15:49:09,5180.56,Blinkit,Mumbai,Mobile,Yes,No,ATM,Not Fraud,15
1389,ae0fc70b-f2ad-48eb-b54c-52140277fa4c,19-08-2024,15:17:09,28.84,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,15
1390,5fc71d2b-f1e3-4d7d-bc4b-23b70d49ba37,09-11-2024,05:50:08,8319.41,Zepto,Kolkata,Desktop,No,No,POS,Not Fraud,5
1391,6338d463-9c87-474e-b71c-26a57e2eb55d,23-07-2024,22:16:51,8221.79,Blinkit,Kolkata,Desktop,No,No,Bank Transfer,Not Fraud,22
1392,14f51097-625a-41bf-b347-c3f7e0601923,04-09-2024,21:48:36,2425.51,BigBasket,Pune,Mobile,No,No,Bank Transfer,Not Fraud,21
1393,21675250-8e3b-4fd0-a955-5b87303e78db,03-11-2024,22:09:07,6641.24,BigBasket,Delhi,Mobile,No,No,POS,Not Fraud,22
1394,13070fd4-294d-47ce-867b-36e505a2cdd8,20-02-2025,18:41:43,8253.39,Nykaa,Hyderabad,Tablet,No,No,In-store,Not Fraud,18
1395,2c780949-91d5-4b35-973f-02d4f06342ff,03-12-2024,07:08:22,3462.65,Amazon,Pune,Mobile,Yes,No,POS,Not Fraud,7
1396,ea98a1ba-45d5-4603-916a-22f26679816d,11-03-2025,17:44:47,4041.04,Amazon,Mumbai,Mobile,No,No,ATM,Not Fraud,17
1397,7f59314d-450e-476f-a578-522ea27739d5,27-10-2024,06:14:58,9231.75,Flipkart,Jaipur,Mobile,No,No,Online,Not Fraud,6
1398,dc5185d2-1a3b-431c-98b2-d6f332122c65,26-10-2024,22:17:53,2926.04,Flipkart,Kolkata,Desktop,No,No,In-store,Not Fraud,22
1399,978d8860-2c1c-4266-85a3-056d1b587c67,19-03-2024,19:33:31,4833.38,Zepto,Pune,Mobile,No,No,POS,Not Fraud,19
1400,a226acc7-5831-43e0-8727-d2006b9d0a7c,05-04-2025,17:22:44,8667.84,BigBasket,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,17
1401,0f21efa6-a7dc-4354-9bfe-d918cb691e93,17-12-2024,13:45:05,169.98,BigBasket,Hyderabad,Desktop,No,No,POS,Not Fraud,13
1402,f10a877f-8ec8-4e3d-bb0d-cdbd06e31438,15-09-2024,02:36:03,2177.5,Amazon,Mumbai,Mobile,No,No,POS,Not Fraud,2
1403,fdeffbd2-d18b-4515-a538-f8ced2b2f0db,15-11-2023,06:43:25,5820.33,Blinkit,Delhi,Desktop,No,No,POS,Not Fraud,6
1404,aae25a92-61ee-4482-b98d-57c6e3a3ec0f,25-04-2024,03:50:20,4027.3,Flipkart,Kolkata,Mobile,No,No,Bank Transfer,Not Fraud,3
1405,c5bde535-0f6c-4695-aca7-cb7c8dac0f43,26-05-2024,14:34:48,4405.45,Flipkart,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,14
1406,1cad8ff4-be10-434a-9a5e-87acfaf23a73,14-03-2024,17:19:57,3527.02,BigBasket,Bangalore,Mobile,No,No,POS,Not Fraud,17
1407,8239a341-fbc6-404a-8712-000824772bef,29-06-2024,12:20:35,6089.89,Amazon,Chennai,Mobile,No,No,ATM,Not Fraud,12
1408,0a45a4eb-9dd9-467d-bf69-24ff350c00d4,19-06-2024,23:26:26,5579.81,BigBasket,Bangalore,Mobile,No,No,POS,Not Fraud,23
1409,1088a675-c7a8-47ad-84d8-61de605e8362,15-12-2023,14:44:05,9310.23,Nykaa,Mumbai,Mobile,No,No,ATM,Not Fraud,14
1410,dfe47b9c-944e-43d7-b113-0f3acb4c1d5e,08-03-2024,03:52:57,1055.12,Myntra,Kolkata,Mobile,Yes,No,POS,Not Fraud,3
1411,1a9b2d11-2846-4914-94aa-c4e12aa381d9,15-06-2025,19:27:17,8574.76,BigBasket,Jaipur,Mobile,No,No,Online,Not Fraud,19
1412,98f9084d-b6b7-44d5-96b5-d30a9079f50e,16-11-2023,01:11:15,8895.18,Amazon,Delhi,Mobile,No,No,POS,Not Fraud,1
1413,0e6bd570-8b50-4676-b93d-e76101e758c1,05-09-2023,03:56:42,5833.11,Myntra,Bangalore,Mobile,No,No,In-store,Not Fraud,3
1414,bef77b2b-cb65-4669-a211-969694ac858e,04-08-2023,03:49:58,8514.08,Amazon,Chennai,Mobile,No,No,POS,Not Fraud,3
1415,9e2ded49-9a69-47f6-89a6-88b98988f54f,11-09-2024,19:26:33,9671.45,BigBasket,Delhi,Mobile,No,No,POS,Not Fraud,19
1416,98215c72-c69a-46ba-8be6-54d23fce395f,20-07-2025,16:48:32,2987.07,Flipkart,Hyderabad,Mobile,No,No,Online,Not Fraud,16
1417,beaa21c2-1c88-4e4b-8b61-836050de5722,21-01-2025,13:26:57,7283.83,Flipkart,Jaipur,Mobile,Yes,No,In-store,Not Fraud,13
1418,e418cbbb-5eb0-4d6f-92e9-c318833f9c72,21-02-2024,00:51:57,9400.83,Myntra,Bangalore,Mobile,No,No,POS,Not Fraud,0
1419,29ab7af0-a410-4669-8653-2d7bef057ff6,02-09-2024,22:43:29,6441.7,Blinkit,Pune,Mobile,No,No,POS,Not Fraud,22
1420,3a5823ed-ff82-4c9c-b526-b2fc32bdbfea,29-06-2025,11:28:33,6094.62,Blinkit,Kolkata,Mobile,No,No,In-store,Not Fraud,11
1421,d3a4ca80-b0bd-41a5-b4f9-0c704e92df18,20-02-2024,03:20:07,395.75,Blinkit,Delhi,Tablet,No,No,In-store,Not Fraud,3
1422,8a9b7dd4-2efb-4afc-87c1-916e7767f40f,23-04-2025,22:04:44,2039.88,BigBasket,Mumbai,Mobile,No,No,ATM,Not Fraud,22
1423,f3630676-0f3d-44c8-a607-ea73ca7566c5,08-05-2025,08:21:44,8452.4,Blinkit,Mumbai,Mobile,No,No,POS,Not Fraud,8
1424,978b9f2e-4a79-4786-8268-220d787d72eb,14-11-2024,02:18:38,4451.41,BigBasket,Bangalore,Mobile,No,No,In-store,Not Fraud,2
1425,2476729a-ccce-4b42-b693-414fe4116a4f,01-03-2024,06:54:14,6207.58,Myntra,Bangalore,Tablet,No,No,In-store,Not Fraud,6
1426,cb442586-211e-4add-88e8-0231e975087b,12-04-2024,08:08:15,5965.71,BigBasket,Pune,Mobile,No,No,Bank Transfer,Not Fraud,8
1427,cb8e15aa-cea9-481e-b7cb-424128b0792b,28-06-2024,01:05:40,3959.72,Amazon,Hyderabad,Tablet,No,No,POS,Not Fraud,1
1428,2f6348ec-5bb4-4e1f-8987-7da82843b622,24-08-2023,01:54:49,8383.88,Myntra,Kolkata,Mobile,No,No,In-store,Not Fraud,1
1429,9f865a1a-090b-4d16-a7f7-948a5be74d28,03-11-2024,01:02:15,3269.57,Blinkit,Kolkata,Desktop,No,No,Bank Transfer,Not Fraud,1
1430,313e9104-2c10-4bf4-911b-79e0c7d6eafd,29-09-2023,01:54:50,9298.91,Nykaa,Pune,Mobile,No,No,POS,Not Fraud,1
1431,2a131576-17a4-4c32-ab55-08672f81a2e9,14-08-2024,21:19:05,6093.19,Nykaa,Kolkata,Desktop,No,No,In-store,Not Fraud,21
1432,30427df9-d170-44aa-b1b6-7be8264a7b91,11-06-2024,03:52:37,3806.66,BigBasket,Hyderabad,Mobile,No,No,ATM,Not Fraud,3
1433,1e66a0ea-b174-41f7-85b5-4d6b203d4742,16-07-2024,02:40:20,1835.36,Zepto,Pune,Desktop,No,No,In-store,Not Fraud,2
1434,a3124ca8-0a7f-4fb0-a075-335a84834b09,15-01-2024,09:00:58,6946.84,BigBasket,Chennai,Mobile,No,No,Online,Not Fraud,9
1435,f314297a-b646-470c-9815-61c2945f8f30,07-03-2025,09:20:30,9063.85,Myntra,Pune,Mobile,No,No,Online,Not Fraud,9
1436,27192bda-56dd-4e54-90c6-1d62fbb4e7a9,06-09-2024,21:44:32,7626.47,Flipkart,Pune,Mobile,No,No,ATM,Not Fraud,21
1437,36c4ab70-8cb2-4e43-aede-5a57847f5137,10-10-2024,18:05:46,5808.51,Blinkit,Jaipur,Mobile,No,No,In-store,Not Fraud,18
1438,5e55d004-7f80-4099-87d4-6d7194de5c63,11-05-2025,22:34:11,7125.66,Zepto,Chennai,Mobile,No,No,Bank Transfer,Not Fraud,22
1439,ab5ad9ad-21fb-440d-95b6-ce48a814a2fe,26-03-2024,19:58:09,4518.62,Blinkit,Pune,Mobile,No,No,POS,Not Fraud,19
1440,422904cf-6dea-4f70-a7a3-3aa689974fa7,05-05-2025,21:40:47,1332.97,BigBasket,Bangalore,Mobile,No,No,Online,Not Fraud,21
1441,1f3ebdd0-43ff-44c0-8154-c048e4227ed2,13-01-2024,07:01:13,6088.56,BigBasket,Jaipur,Mobile,No,No,ATM,Not Fraud,7
1442,3f469f41-9f1b-4925-84b4-ac0b0a07accf,10-02-2025,11:31:13,9125.02,Blinkit,Chennai,Mobile,No,No,POS,Not Fraud,11
1443,c14a4887-88d5-4cca-b368-cd1a0c8dcc07,17-10-2024,05:25:13,1785.02,BigBasket,Jaipur,Mobile,No,No,Online,Not Fraud,5
1444,752dccbd-5fb0-452a-9410-80bc0cf5912f,14-04-2024,07:06:44,9723.86,Nykaa,Mumbai,Tablet,No,No,In-store,Not Fraud,7
1445,4c5bc899-324b-4d72-9185-2cb32cc35399,08-12-2024,12:22:57,4581.41,Zepto,Pune,Mobile,No,No,Bank Transfer,Not Fraud,12
1446,10a38336-ebd5-49e2-adfe-ddf286e88a9b,07-03-2024,10:11:24,2825.15,Amazon,Pune,Mobile,No,No,Bank Transfer,Not Fraud,10
1447,6354237f-3907-4729-8d1a-9e6c766553ad,04-02-2024,19:44:24,7199.77,Zepto,Jaipur,Mobile,No,No,In-store,Not Fraud,19
1448,ad930253-fe77-41a6-a728-688cf0893f8f,31-10-2024,09:50:54,3213.51,Zepto,Kolkata,Mobile,No,No,ATM,Not Fraud,9
1449,b3bb9638-455b-4f09-9780-1b8b91eaddeb,29-01-2025,05:38:43,1268.24,Blinkit,Pune,Mobile,No,No,POS,Not Fraud,5
1450,ef338839-fc9c-4bc1-956e-2466870c472c,14-07-2024,07:44:31,4954.35,Myntra,Chennai,Mobile,No,No,In-store,Not Fraud,7
1451,5fcf6d8c-2276-4416-b2b8-a9ad9e4a6004,24-07-2025,20:26:02,1827.77,Amazon,Delhi,Desktop,No,No,In-store,Not Fraud,20
1452,e2878472-dc80-4386-9fef-6fad02d5b61c,20-03-2024,04:49:39,9308.96,Myntra,Bangalore,Tablet,No,No,POS,Not Fraud,4
1453,46975b71-df0e-49db-bf7c-53c9e24ba859,20-09-2023,15:55:31,4145.84,Zepto,Mumbai,Mobile,No,No,Online,Not Fraud,15
1454,7494d66a-bcce-4783-a215-360ced37d05b,31-10-2024,21:30:28,6347.63,Amazon,Pune,Mobile,No,No,ATM,Not Fraud,21
1455,0f5d2a47-fe48-4b71-9a10-e62271967df8,05-08-2024,15:29:54,2324.73,Zepto,Mumbai,Mobile,No,No,Online,Not Fraud,15
1456,e1ad482c-dd15-493f-8c44-d3fea9a11e27,09-12-2024,17:49:02,1703.46,Amazon,Hyderabad,Mobile,No,No,POS,Not Fraud,17
1457,6bf0bad1-02d6-45bc-b8c1-0189f63f3014,26-11-2023,22:38:31,5750.06,Myntra,Kolkata,Mobile,No,No,POS,Not Fraud,22
1458,b70fe6cc-b63a-42ed-8063-e6f69a449167,02-09-2023,01:21:28,9956.35,Amazon,Pune,Tablet,No,No,POS,Not Fraud,1
1459,9d17ad98-df1e-4824-80db-719e87dfa72f,25-01-2024,06:14:58,819.53,BigBasket,Mumbai,Desktop,No,No,Bank Transfer,Not Fraud,6
1460,c446d711-44de-4ac3-af3b-be01c8766565,23-06-2024,11:09:34,4541.38,Amazon,Pune,Mobile,No,No,POS,Not Fraud,11
1461,9d4bc0de-f10c-4487-8c8e-d73df5c36c4f,16-06-2025,21:48:06,4420.64,Blinkit,Mumbai,Mobile,No,No,In-store,Not Fraud,21
1462,a03ec839-3008-4e49-a8e8-5c98abc26859,10-01-2024,14:58:47,8682.14,Zepto,Jaipur,Mobile,No,No,POS,Not Fraud,14
1463,d9bfb424-a772-415c-b02d-0d30a588845a,01-03-2024,02:35:22,305.94,Myntra,Delhi,Mobile,No,No,POS,Not Fraud,2
1464,2e79f184-de8f-45e9-9241-d29f725aeb11,14-07-2024,20:19:36,1086.08,Blinkit,Delhi,Mobile,No,No,ATM,Not Fraud,20
1465,8564cf34-84c7-42a8-959e-3b94ff3c424f,06-07-2025,04:29:37,9740.94,Zepto,Jaipur,Mobile,No,No,ATM,Not Fraud,4
1466,00190977-24b4-4c4e-8be8-63afe2b46c97,26-04-2024,02:49:35,9860.9,Zepto,Delhi,Desktop,No,No,ATM,Not Fraud,2
1467,ef774a85-8f55-499a-bd76-b28913cb68b5,15-08-2024,15:21:07,5176.48,Blinkit,Pune,Mobile,No,No,Online,Not Fraud,15
1468,f14585da-23b9-4eab-a90d-23e6bae06cd0,25-04-2024,04:52:42,4666.66,Nykaa,Chennai,Desktop,No,No,Online,Not Fraud,4
1469,5ff89bf3-4b7d-4b10-91c6-19eef83c6726,24-10-2024,15:51:36,6774.91,BigBasket,Chennai,Mobile,No,No,Online,Not Fraud,15
1470,67de8a81-b8d1-4364-9086-08500a9e4f6a,15-11-2023,12:21:58,1908.62,Flipkart,Jaipur,Mobile,No,No,POS,Not Fraud,12
